cve_id,cwe_id,published_date,base_score,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality_impact,integrity_impact,availability_impact,is_exploited,cve_age_days
CVE-2024-47183,"CWE-285,CWE-863",2024-10-04 15:15:13.010,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,619
CVE-2024-38425,"CWE-285,CWE-863",2024-10-07 13:15:14.730,6.1,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,LOW,NONE,0,616
CVE-2024-9623,CWE-863,2024-10-10 10:15:08.770,4.9,NETWORK,LOW,HIGH,NONE,UNCHANGED,NONE,HIGH,NONE,0,613
CVE-2024-10173,"CWE-287,CWE-863",2024-10-20 05:15:02.830,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,603
CVE-2024-49208,CWE-863,2024-10-22 17:15:04.503,5.9,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,LOW,NONE,0,601
CVE-2024-49209,CWE-863,2024-10-22 17:15:05.763,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,0,601
CVE-2024-20482,CWE-863,2024-10-23 18:15:12.063,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,0,600
CVE-2024-44099,CWE-863,2024-10-25 11:15:16.237,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,598
CVE-2024-49376,"CWE-287,CWE-863",2024-10-25 13:15:17.957,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,598
CVE-2022-30356,CWE-863,2024-10-25 17:15:03.387,4.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,LOW,LOW,0,598
CVE-2022-30358,CWE-863,2024-10-25 17:15:03.507,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,598
CVE-2024-44217,CWE-863,2024-10-28 22:15:02.960,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,595
CVE-2024-48921,"CWE-285,CWE-863",2024-10-29 15:15:10.593,2.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,NONE,LOW,NONE,0,594
CVE-2024-50419,CWE-863,2024-10-30 15:15:19.360,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE,0,593
CVE-2024-45164,"CWE-732,CWE-863",2024-11-04 14:15:14.677,7.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,LOW,NONE,0,588
CVE-2024-42000,CWE-863,2024-11-09 18:15:14.993,2.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,NONE,NONE,0,583
CVE-2022-31667,"CWE-285,CWE-863",2024-11-14 12:15:16.390,6.4,NETWORK,LOW,LOW,NONE,CHANGED,NONE,LOW,LOW,0,578
CVE-2022-31668,"CWE-285,CWE-863",2024-11-14 12:15:16.607,7.4,NETWORK,LOW,LOW,NONE,CHANGED,LOW,LOW,LOW,0,578
CVE-2022-31669,"CWE-285,CWE-863",2024-11-14 12:15:16.817,6.4,NETWORK,LOW,LOW,NONE,CHANGED,NONE,LOW,LOW,0,578
CVE-2022-31670,"CWE-285,CWE-863",2024-11-14 12:15:17.040,7.7,NETWORK,LOW,LOW,NONE,CHANGED,NONE,HIGH,NONE,0,578
CVE-2022-31671,"CWE-285,CWE-863",2024-11-14 12:15:17.250,7.4,NETWORK,LOW,LOW,NONE,CHANGED,LOW,LOW,LOW,0,578
CVE-2024-3379,CWE-863,2024-11-14 18:15:18.503,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,578
CVE-2024-52518,"CWE-287,CWE-863",2024-11-15 17:15:21.543,4.4,NETWORK,HIGH,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,0,577
CVE-2024-48897,"CWE-285,CWE-863",2024-11-18 12:15:18.243,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,574
CVE-2024-48901,"CWE-285,CWE-863",2024-11-18 12:15:18.493,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,574
CVE-2024-21287,CWE-863,2024-11-18 22:15:05.897,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,1,574
CVE-2023-21270,"CWE-276,CWE-863",2024-11-19 18:15:19.253,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,573
CVE-2024-11670,CWE-863,2024-11-25 15:15:05.557,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,LOW,0,567
CVE-2024-11672,CWE-863,2024-11-25 15:15:07.180,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,567
CVE-2024-12148,CWE-863,2024-12-04 18:15:12.003,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,558
CVE-2024-12196,CWE-863,2024-12-04 18:15:13.173,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,558
CVE-2024-55662,"CWE-863,CWE-94,CWE-96",2024-12-12 18:15:27.860,9.9,NETWORK,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,0,550
CVE-2024-51479,"CWE-285,CWE-863",2024-12-17 19:15:06.697,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,545
CVE-2024-12539,CWE-863,2024-12-17 21:15:07.183,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,545
CVE-2020-9081,"CWE-285,CWE-863",2024-12-27 10:15:10.937,3.5,PHYSICAL,LOW,NONE,NONE,UNCHANGED,LOW,LOW,NONE,0,535
CVE-2024-13253,CWE-863,2025-01-09 19:15:19.317,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,HIGH,0,522
CVE-2024-13257,CWE-863,2025-01-09 19:15:19.773,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,522
CVE-2024-13258,CWE-863,2025-01-09 19:15:19.887,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,522
CVE-2024-57032,"CWE-284,CWE-863",2025-01-17 20:15:28.910,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,514
CVE-2025-21517,CWE-863,2025-01-21 21:15:17.157,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,510
CVE-2025-23419,CWE-863,2025-02-05 18:15:33.347,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,495
CVE-2025-24409,CWE-863,2025-02-11 18:15:41.860,8.2,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,LOW,NONE,0,489
CVE-2025-24436,CWE-863,2025-02-11 18:15:46.537,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,489
CVE-2025-24437,CWE-863,2025-02-11 18:15:46.717,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE,0,489
CVE-2025-2003,CWE-863,2025-03-05 19:15:39.630,7.1,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,LOW,0,467
CVE-2025-27138,"CWE-287,CWE-863",2025-03-13 17:15:37.253,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,459
CVE-2025-29924,"CWE-269,CWE-863",2025-03-19 18:15:25.147,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,453
CVE-2025-24920,CWE-863,2025-03-21 09:15:12.633,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,451
CVE-2025-27715,CWE-863,2025-03-21 09:15:13.100,3.3,NETWORK,HIGH,HIGH,NONE,UNCHANGED,LOW,LOW,NONE,0,451
CVE-2025-27933,CWE-863,2025-03-21 09:15:13.260,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE,0,451
CVE-2025-30179,CWE-863,2025-03-21 09:15:13.623,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,451
CVE-2025-29927,"CWE-285,CWE-863",2025-03-21 15:15:42.660,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,451
CVE-2025-31673,CWE-863,2025-03-31 22:15:19.773,4.6,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,LOW,LOW,NONE,0,441
CVE-2025-32796,"CWE-284,CWE-863",2025-04-18 16:15:23.767,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,0,423
CVE-2025-43921,CWE-863,2025-04-20 01:15:46.043,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,421
CVE-2025-29827,"CWE-285,CWE-863",2025-05-08 23:15:52.363,9.9,NETWORK,LOW,LOW,NONE,CHANGED,HIGH,HIGH,LOW,0,403
CVE-2025-1110,"CWE-1220,CWE-863",2025-05-22 14:16:02.300,2.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,NONE,NONE,0,389
CVE-2025-6702,"CWE-266,CWE-285,CWE-863",2025-06-26 16:15:38.033,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,354
CVE-2025-20999,CWE-863,2025-07-08 11:15:25.267,4.1,PHYSICAL,LOW,LOW,REQUIRED,UNCHANGED,HIGH,NONE,NONE,0,342
CVE-2025-21450,"CWE-287,CWE-863",2025-07-08 13:15:30.740,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,342
CVE-2025-5199,"CWE-276,CWE-863",2025-07-12 00:15:23.460,7.3,LOCAL,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0,338
CVE-2025-9602,"CWE-266,CWE-285,CWE-863",2025-08-29 02:15:32.297,6.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,0,290
CVE-2025-55177,CWE-863,2025-08-29 16:15:36.723,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE,1,290
CVE-2025-9835,"CWE-285,CWE-639,CWE-863",2025-09-02 22:15:33.007,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,286
CVE-2025-26442,CWE-863,2025-09-04 18:15:43.473,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,284
CVE-2025-32333,CWE-863,2025-09-04 19:15:36.997,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,284
CVE-2025-59376,"CWE-77,CWE-863",2025-09-15 14:15:44.087,3.7,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,273
CVE-2025-64746,"CWE-284,CWE-863",2025-11-13 21:15:54.407,4.6,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,LOW,LOW,NONE,0,214
CVE-2025-9803,"CWE-287,CWE-863",2025-11-25 01:15:47.137,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0,202
CVE-2025-55469,"CWE-284,CWE-863",2025-11-26 18:15:48.607,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,201
CVE-2025-13806,"CWE-266,CWE-285,CWE-863",2025-12-01 05:16:00.013,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,196
CVE-2025-14016,"CWE-266,CWE-285,CWE-863",2025-12-04 19:16:03.530,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,LOW,0,193
CVE-2025-40819,CWE-863,2025-12-09 16:17:46.223,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,188
CVE-2025-13184,CWE-863,2025-12-10 13:16:02.970,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,187
CVE-2025-67490,CWE-863,2025-12-10 23:15:48.503,5.4,NETWORK,HIGH,LOW,REQUIRED,UNCHANGED,HIGH,LOW,NONE,0,187
CVE-2025-67740,CWE-863,2025-12-11 16:16:35.433,2.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,NONE,NONE,0,186
CVE-2025-14305,CWE-863,2025-12-17 04:15:44.623,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,180
CVE-2025-68129,CWE-863,2025-12-17 22:16:01.713,6.8,NETWORK,HIGH,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,180
CVE-2025-53922,CWE-863,2025-12-19 16:15:56.973,4.9,NETWORK,LOW,HIGH,NONE,UNCHANGED,NONE,HIGH,NONE,0,178
CVE-2025-58052,CWE-863,2025-12-19 17:15:52.293,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,178
CVE-2025-2515,CWE-863,2025-12-24 17:15:47.293,7.2,PHYSICAL,LOW,HIGH,NONE,CHANGED,HIGH,HIGH,HIGH,0,173
CVE-2025-59683,CWE-863,2025-12-25 05:16:07.900,8.2,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,HIGH,0,172
CVE-2025-66378,CWE-863,2025-12-25 05:16:09.430,5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,0,172
CVE-2025-15085,"CWE-266,CWE-285,CWE-863",2025-12-25 20:15:41.920,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,172
CVE-2025-15119,"CWE-266,CWE-285,CWE-863",2025-12-28 04:16:04.383,3.1,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,169
CVE-2025-15120,"CWE-266,CWE-285,CWE-863",2025-12-28 05:15:56.397,3.1,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,169
CVE-2025-15122,"CWE-266,CWE-285,CWE-863",2025-12-28 05:16:05.200,3.1,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,169
CVE-2025-15123,"CWE-266,CWE-285,CWE-863",2025-12-28 07:15:52.113,3.1,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,169
CVE-2025-15124,"CWE-266,CWE-285,CWE-863",2025-12-28 07:15:53.350,3.1,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,169
CVE-2025-15125,"CWE-266,CWE-285,CWE-863",2025-12-28 07:15:53.540,3.1,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,169
CVE-2025-15126,"CWE-266,CWE-285,CWE-863",2025-12-28 08:15:45.293,3.1,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,169
CVE-2025-69414,CWE-863,2026-01-02 17:16:23.710,8.5,NETWORK,LOW,LOW,NONE,CHANGED,HIGH,LOW,NONE,0,164
CVE-2025-69416,CWE-863,2026-01-02 17:16:24.083,5.0,NETWORK,LOW,LOW,NONE,CHANGED,LOW,NONE,NONE,0,164
CVE-2025-69417,CWE-863,2026-01-02 17:16:24.613,5.0,NETWORK,LOW,LOW,NONE,CHANGED,LOW,NONE,NONE,0,164
CVE-2025-61781,"CWE-285,CWE-566,CWE-863,CWE-915",2026-01-05 18:15:44.077,7.1,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,HIGH,0,161
CVE-2025-64421,CWE-863,2026-01-05 20:16:02.860,8.0,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0,161
CVE-2026-22042,"CWE-285,CWE-863",2026-01-08 15:15:45.443,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,158
CVE-2026-21896,CWE-863,2026-01-08 18:15:59.593,5.7,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,NONE,HIGH,NONE,0,158
CVE-2026-22253,CWE-863,2026-01-08 19:15:59.950,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,LOW,0,158
CVE-2025-66315,"CWE-269,CWE-863",2026-01-09 03:15:47.670,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,NONE,LOW,0,157
CVE-2026-22595,CWE-863,2026-01-10 03:15:50.553,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,0,156
CVE-2025-41078,CWE-863,2026-01-12 15:16:03.203,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,154
CVE-2026-22784,CWE-863,2026-01-12 19:16:04.127,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,154
CVE-2026-21274,CWE-863,2026-01-13 19:16:24.863,7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0,153
CVE-2026-22909,"CWE-284,CWE-863",2026-01-15 13:16:05.537,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,0,151
CVE-2026-23496,"CWE-284,CWE-863",2026-01-15 17:16:08.747,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE,0,151
CVE-2025-43904,CWE-863,2026-01-16 18:16:08.197,4.2,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,LOW,NONE,0,150
CVE-2026-20960,"CWE-285,CWE-863",2026-01-16 22:16:25.553,8.0,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0,150
CVE-2026-23837,CWE-863,2026-01-19 21:15:50.903,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,147
CVE-2025-68140,CWE-863,2026-01-21 20:16:06.343,4.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,145
CVE-2026-22822,CWE-863,2026-01-21 22:15:49.380,8.8,LOCAL,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,0,145
CVE-2026-23961,CWE-863,2026-01-22 02:15:52.780,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,144
CVE-2026-23964,"CWE-639,CWE-863",2026-01-22 03:15:46.700,6.5,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,NONE,0,144
CVE-2025-13928,CWE-863,2026-01-22 15:16:47.603,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,0,144
CVE-2026-24740,"CWE-284,CWE-863",2026-01-27 21:16:03.277,9.9,NETWORK,LOW,LOW,NONE,CHANGED,HIGH,HIGH,LOW,0,139
CVE-2026-24748,CWE-863,2026-01-27 22:15:56.630,7.2,NETWORK,LOW,NONE,NONE,CHANGED,LOW,NONE,LOW,0,139
CVE-2026-1514,CWE-863,2026-01-28 04:15:59.880,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,138
CVE-2025-68933,CWE-863,2026-01-28 20:16:12.477,6.9,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,HIGH,NONE,0,138
CVE-2025-69218,CWE-863,2026-01-28 20:16:13.553,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,138
CVE-2025-69289,CWE-863,2026-01-28 20:16:13.713,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE,0,138
CVE-2026-24742,CWE-863,2026-01-28 21:16:11.913,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,138
CVE-2026-24780,"CWE-276,CWE-863,CWE-94",2026-01-29 18:16:17.080,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,137
CVE-2026-22806,CWE-863,2026-01-29 20:16:10.277,9.1,NETWORK,LOW,HIGH,NONE,CHANGED,HIGH,HIGH,HIGH,0,137
CVE-2026-25040,CWE-863,2026-01-29 22:15:55.347,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,137
CVE-2025-15395,CWE-863,2026-02-02 16:16:18.187,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,133
CVE-2025-70997,"CWE-284,CWE-863",2026-02-04 15:16:13.697,6.5,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,NONE,0,131
CVE-2025-15321,"CWE-426,CWE-863",2026-02-05 19:15:52.730,2.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,NONE,NONE,0,130
CVE-2026-24851,CWE-863,2026-02-06 18:15:58.673,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,129
CVE-2026-23989,CWE-863,2026-02-06 19:16:08.470,8.2,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,LOW,NONE,0,129
CVE-2026-25729,CWE-863,2026-02-06 21:16:19.313,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,129
CVE-2026-2141,"CWE-266,CWE-285,CWE-863",2026-02-08 08:15:52.230,6.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,0,127
CVE-2026-25811,CWE-863,2026-02-09 22:16:02.583,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,126
CVE-2026-25875,CWE-863,2026-02-09 22:16:03.133,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,126
CVE-2026-25890,"CWE-706,CWE-863",2026-02-09 22:16:03.873,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,126
CVE-2026-25924,CWE-863,2026-02-11 21:16:19.283,8.4,NETWORK,LOW,HIGH,REQUIRED,CHANGED,HIGH,HIGH,HIGH,0,124
CVE-2026-26012,CWE-863,2026-02-11 22:15:51.703,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,124
CVE-2026-26031,CWE-863,2026-02-11 22:15:52.540,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,124
CVE-2026-25767,CWE-863,2026-02-12 20:16:10.623,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,123
CVE-2026-25232,CWE-863,2026-02-19 07:17:45.520,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,116
CVE-2026-26316,CWE-863,2026-02-19 22:16:47.110,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,0,116
CVE-2026-26328,"CWE-284,CWE-863",2026-02-20 00:16:15.523,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,0,115
CVE-2026-26963,CWE-863,2026-02-20 00:16:16.167,6.1,ADJACENT_NETWORK,LOW,NONE,NONE,CHANGED,LOW,LOW,NONE,0,115
CVE-2026-27112,CWE-863,2026-02-20 22:16:29.343,9.9,NETWORK,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,0,115
CVE-2026-25127,CWE-863,2026-02-25 02:16:22.820,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,110
CVE-2026-27607,"CWE-20,CWE-863",2026-02-25 03:16:04.787,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,0,110
CVE-2026-24487,"CWE-200,CWE-863",2026-02-25 19:43:21.333,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,110
CVE-2026-27899,"CWE-269,CWE-863",2026-02-26 02:16:20.557,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,109
CVE-2026-25963,CWE-863,2026-02-26 03:16:04.350,6.5,NETWORK,LOW,HIGH,NONE,UNCHANGED,NONE,HIGH,HIGH,0,109
CVE-2026-26265,"CWE-639,CWE-863",2026-02-26 16:24:07.543,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,109
CVE-2026-26973,"CWE-639,CWE-863",2026-02-26 20:31:37.327,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,109
CVE-2026-25741,CWE-863,2026-02-26 22:20:46.170,7.1,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,LOW,0,109
CVE-2026-27153,CWE-863,2026-02-26 22:20:47.570,2.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,NONE,LOW,NONE,0,109
CVE-2026-28227,CWE-863,2026-02-26 22:20:49.927,2.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,NONE,LOW,NONE,0,109
CVE-2026-27653,"CWE-276,CWE-863",2026-02-27 06:17:59.753,6.7,LOCAL,HIGH,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0,108
CVE-2025-9572,CWE-863,2026-02-27 08:17:06.373,5.0,NETWORK,LOW,LOW,NONE,CHANGED,LOW,NONE,NONE,0,108
CVE-2026-2293,CWE-863,2026-02-27 17:16:33.357,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,108
CVE-2026-28354,"CWE-639,CWE-863",2026-02-27 20:21:40.883,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,0,108
CVE-2026-26949,CWE-863,2026-03-04 18:16:29.190,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,103
CVE-2026-27802,"CWE-269,CWE-863",2026-03-04 22:16:18.057,8.3,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,LOW,0,103
CVE-2026-27803,"CWE-269,CWE-285,CWE-863",2026-03-04 22:16:18.210,8.3,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,LOW,0,103
CVE-2026-29126,"CWE-732,CWE-863",2026-03-05 02:16:51.993,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,102
CVE-2026-29127,"CWE-269,CWE-863",2026-03-05 03:15:54.713,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,102
CVE-2026-3009,CWE-863,2026-03-05 19:16:18.193,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,102
CVE-2026-28474,CWE-863,2026-03-05 22:16:21.423,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,102
CVE-2026-28709,CWE-863,2026-03-06 00:16:11.153,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,101
CVE-2026-28715,CWE-863,2026-03-06 00:16:12.047,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,101
CVE-2026-28716,CWE-863,2026-03-06 00:16:12.190,4.4,LOCAL,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE,0,101
CVE-2026-28719,CWE-863,2026-03-06 00:16:12.727,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,101
CVE-2026-28720,CWE-863,2026-03-06 00:16:12.910,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,0,101
